"Вам разрешено выполнить разворот:<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885040.jpg""><br><ol><li>Только по траектории А</li><li>Только по траектории Б</li><li>По любой траектории из указанных</li></ol>"	"<b>Правильный ответ: 2. Только по траектории Б</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Движение на перекрёстке, обозначенном знаком <a href=""https://www.drom.ru/pdd/pdd/sign_4_3/"" target=""_blank"">4.3</a> «Круговое движение», организовано по кругу в направлении стрелок. Траектория «А» проходит во встречном направлении, что недопустимо. Для разворота следует выехать на перекрёсток и совершить «круг почета». Разворот можно совершить только по траектории «Б».
(«Дорожные знаки»)        "
"Вы имеете право продолжить движение на перекрестке:<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885007.jpg""><br><ol><li>Только в направлении В</li><li>В направлениях А и В</li><li>Во всех указанных направлениях, кроме Г</li></ol>"	"<b>Правильный ответ: 2. В направлениях А и В</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Продолжить движение не нарушая Правил можно в направлениях «А» и «В». 
В направлении «Г» движение запрещает знак <a href=""https://www.drom.ru/pdd/pdd/sign_3_18_1/"" target=""_blank"">3.18.1</a> «Поворот направо запрещен». 
Направление «Б» проходит по проезжей части встречного движения. Такое движение категорически запрещено.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_1_4/#p1_4"" target=""_blank"">1.4</a> ПДД, «Дорожные знаки»)        "
Водитель обязан подавать сигналы световыми указателями поворота (рукой):<br><br><ol><li>Перед началом движения или перестроением</li><li>Перед поворотом или разворотом</li><li>Перед остановкой</li><li>Во всех перечисленных случаях</li></ol>	"<b>Правильный ответ: 4. Во всех перечисленных случаях</b><hr>
<b>Правильный ответ: 4</b>
<br/>
            Перед началом движения, перестроением, поворотом (разворотом) и остановкой водитель обязан подавать сигналы световыми указателями поворота соответствующего направления, а если они отсутствуют или неисправны – рукой. При выполнении маневра не должны создаваться опасность для движения, а также помехи другим участникам дорожного движения.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_8_1/#p8_1"" target=""_blank"">8.1</a> ПДД)        "
"Поднятая вверх рука водителя легкового автомобиля является сигналом, информирующим Вас о его намерении:<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885606.jpg""><br><ol><li>Повернуть направо</li><li>Продолжить движение прямо</li><li>Снизить скорость, чтобы остановиться и уступить дорогу мотоциклу</li></ol>"	"<b>Правильный ответ: 3. Снизить скорость, чтобы остановиться и уступить дорогу мотоциклу</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            У водителя не работает световая сигнализация, поэтому он вынужден подавать соответствующие сигналы рукой. Согласно знаку <a href=""https://www.drom.ru/pdd/pdd/sign_2_4/"" target=""_blank"">2.4</a> «Уступите дорогу» мотоциклист имеет преимущество. Поднятая вверх рука информирует о намерении притормозить для того, чтобы уступить дорогу мотоциклисту.
(«Дорожные знаки», пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_8_1/#p8_1"" target=""_blank"">8.1</a> ПДД).        "
В каких случаях водитель не должен подавать сигнал указателями поворота?<br><br><ol><li>Только при отсутствии на дороге других участников движения</li><li>Только если сигнал может ввести в заблуждение других участников движения</li><li>В обоих перечисленных случаях</li></ol>	"<b>Правильный ответ: 2. Только если сигнал может ввести в заблуждение других участников движения</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Подача сигнала указателями поворота должна производиться заблаговременно до начала выполнения маневра и прекращаться немедленно после его завершения.
При этом сигнал не должен вводить в заблуждение других участников движения.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_8_2/#p8_2"" target=""_blank"">8.2</a> ПДД)        "
"Вы намерены продолжить движение по главной дороге. Обязаны ли Вы при этом включить указатели правого поворота?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885572.jpg""><br><ol><li>Обязаны</li><li>Обязаны только при наличии движущегося сзади транспортного средства</li><li>Не обязаны</li></ol>"	"<b>Правильный ответ: 1. Обязаны</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            Независимо от того, куда Вы будете поворачивать на перекрёстке, налево или направо по главной дороге, обязательно следует включить соответствующий указатель поворота. В данной ситуации - включите правый указатель поворота. Ответ «обязаны».
(«Дорожные знаки», пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_8_1/#p8_1"" target=""_blank"">8.1</a> ПДД)        "
"Поднятая вверх рука водителя мотоцикла является сигналом, информирующим Вас о его намерении:<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885557.jpg""><br><ol><li>Продолжить движение прямо</li><li>Повернуть направо</li><li>Снизить скорость, чтобы остановиться и уступить дорогу легковому автомобилю</li></ol>"	"<b>Правильный ответ: 3. Снизить скорость, чтобы остановиться и уступить дорогу легковому автомобилю</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            Перекрёсток равнозначный. У мотоциклиста помеха справа. Он обязан уступить дорогу, т.е. затормозить и остановиться. Об этом информирует его вытянутая вверх рука.
(Пункты <a href=""https://www.drom.ru/pdd/pdd/punkt_8_1/#p8_1"" target=""_blank"">8.1</a>, <a href=""https://www.drom.ru/pdd/pdd/punkt_13_11/#p13_11"" target=""_blank"">13.11</a> ПДД)        "
"Вы намерены продолжить движение по главной дороге. Обязаны ли Вы включить указатели левого поворота?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885538.jpg""><br><ol><li>Обязаны</li><li>Обязаны, если с других направлений приближаются транспортные средства</li><li>Не обязаны</li></ol>"	"<b>Правильный ответ: 1. Обязаны</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            Где бы ни происходило управление автомобилем, Вы должны строго придерживаться «своего внутреннего правила», которое можно сформулировать так: «Моя езда является безопасной в том случае, когда мои действия понятны всем остальным участникам дорожного движения». Вы намерены совершить маневр-поворот налево - обязательно информируйте других участников дорожного движения об этом, включив указатель поворота.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_8_1/#p8_1"" target=""_blank"">8.1</a> ПДД)        "
Когда следует выключить указатели левого поворота, выполняя обгон?<br><br><ol><li>Сразу же после перестроения на полосу, предназначенную для встречного движения</li><li>После опережения обгоняемого транспортного средства</li><li>По усмотрению водителя</li></ol>	"<b>Правильный ответ: 1. Сразу же после перестроения на полосу, предназначенную для встречного движения</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            Вы завершили перестроение на встречную полосу, прекращаете подачу сигнала немедленно. Опережая транспортное средство по встречной полосе, сигнал не подаёте.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_8_2/#p8_2"" target=""_blank"">8.2</a> ПДД. «Техника управления автомобилем». Обгон)        "
"Водитель автобуса должен выключить указатели левого поворота:<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885503.jpg""><br><ol><li>После перестроения на левую полосу</li><li>После опережения грузового автомобиля</li><li>После возвращения на правую полосу</li></ol>"	"<b>Правильный ответ: 1. После перестроения на левую полосу</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            Показанная траектория состоит из трёх фаз. Первая фаза - перестроение в параллельный ряд. Как только Вы его закончили, выключите левый сигнал указателя поворота. Вторая фаза - двигаетесь в параллельном ряду - включать сигналы не следует. Третья фаза - перестроение, возвращение на ранее занимаемую полосу. Перед перестроением включаете правый сигнал поворота. Закончив перестроение, выключаете его.
(«Техника управления автомобилем», пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_8_1/#p8_1"" target=""_blank"">8.1</a> ПДД)        "
