"Разрешен ли Вам поворот на дорогу с грунтовым покрытием?<br><img src=""https://s.drom.ru/i24231/pdd/tickets/2016/1551664658.jpg""><br><ol><li>Разрешен</li><li>Разрешен только при технической неисправности транспортного средства</li><li>Запрещен</li></ol>"	"<b>Правильный ответ: 1. Разрешен</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            Впереди по ходу Вашего движения предупреждающий знак <a href=""https://www.drom.ru/pdd/pdd/sign_1_11_2/"" target=""_blank"">1.11.2</a> «Опасный поворот» и знаки <a href=""https://www.drom.ru/pdd/pdd/sign_1_34_2/"" target=""_blank"">1.34.2</a> «Направление поворота», которые указывают направление движения на закруглении дороги малого радиуса с ограниченной видимостью. Ничего, что бы Вам запрещало поворот на дорогу с грунтовым покрытием, нет. По Вашему желанию поворачиваете направо.
(«Дорожные знаки»).        "
"Можно ли Вам въехать на мост первым?<br><img src=""https://s.drom.ru/i24231/pdd/tickets/2016/1551665145.jpg""><br><ol><li>Можно</li><li>Можно, если Вы не затрудните движение встречному автомобилю</li><li>Нельзя</li></ol>"	"<b>Правильный ответ: 1. Можно</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            Знак <a href=""https://www.drom.ru/pdd/pdd/sign_2_7/"" target=""_blank"">2.7</a> «Преимущество перед встречным движением» предоставляет Вам право первым проехать через узкий участок дороги, т. е. через мост. 
(«Дорожные знаки», пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_1_2/#p1_2"" target=""_blank"">1.2</a> термин «Уступить дорогу»)        "
"Где Вы должны остановиться?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885594.jpg""><br><ol><li>Перед знаком (А)</li><li>Перед перекрестком (Б)</li><li>Перед краем пересекаемой проезжей части (В)</li></ol>"	"<b>Правильный ответ: 3. Перед краем пересекаемой проезжей части (В)</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            В случае установки знака <a href=""https://www.drom.ru/pdd/pdd/sign_2_5/"" target=""_blank"">2.5</a> «Движение без остановки запрещено» непосредственно перед пересечением проезжих частей водитель обязан остановиться у стоп-линии. При её отсутствии (как в данном случае) водитель обязан остановиться перед границей проезжих частей, т.е. не заезжая за линию «В». Имейте в виду, что такие места опасны, часто находятся «под особым контролем» инспекторов ГИБДД. Поэтому всегда выполняйте главное условие - обязательную остановку. Это избавит Вас от конфликтной ситуации и сохранит Вашу собственную безопасность. 
(«Дорожные знаки»)        "
"Эти знаки предупреждают Вас:<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885577.jpg""><br><ol><li>О наличии через 500 м опасных поворотов</li><li>О том, что на расстоянии 150 – 300 м за дорожным знаком начнется участок дороги протяженностью 500 м с опасными поворотами</li><li>О том, что сразу за знаком начнется участок протяженностью 500 м с опасными поворотами</li></ol>"	"<b>Правильный ответ: 2. О том, что на расстоянии 150 – 300 м за дорожным знаком начнется участок дороги протяженностью 500 м с опасными поворотами</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Табличка <a href=""https://www.drom.ru/pdd/pdd/sign_8_2_2/"" target=""_blank"">8.2.1</a> «Зона действия» указывает протяженность ряда опасных поворотов, первый из которых - налево - начинается через 150 - 300 м.
(«Дорожные знаки» <a href=""https://www.drom.ru/pdd/pdd/sign_8_2_2/"" target=""_blank"">8.2.1</a>, <a href=""https://www.drom.ru/pdd/pdd/sign_1_12_2/"" target=""_blank"">1.12.2</a>)        "
"При наличии какого знака водитель должен уступить дорогу, если встречный разъезд затруднен?<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542608305.jpg""><br><ol><li>Только В</li><li>А и В</li><li>Б и В</li><li>Б и Г</li></ol>"	"<b>Правильный ответ: 2. А и В</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            На уклонах, обозначенных знаками: «А» - <a href=""https://www.drom.ru/pdd/pdd/sign_1_13/"" target=""_blank"">1.13</a> «Крутой спуск» и «Б» - <a href=""https://www.drom.ru/pdd/pdd/sign_1_14/"" target=""_blank"">1.14</a> «Крутой подъем» - при наличии препятствия уступить дорогу должен водитель транспортного средства, двигающегося на спуск.
На узких участках дороги, где встречный разъезд затруднён, устанавливают знаки: с одной стороны - «В» - <a href=""https://www.drom.ru/pdd/pdd/sign_2_6/"" target=""_blank"">2.6</a> «Преимущество встречного движения», с другой стороны движения - «Г» - <a href=""https://www.drom.ru/pdd/pdd/sign_2_7/"" target=""_blank"">2.7</a> «Преимущество перед встречным движением». В данном случае при затруднённом встречном разъезде запрещается въезд на узкий участок дороги со стороны знака <a href=""https://www.drom.ru/pdd/pdd/sign_2_6/"" target=""_blank"">2.6</a>.
Ответ - знаки «А» и «В». 
(«Дорожные знаки»)        "
"Вам разрешено продолжить движение:<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885543.jpg""><br><ol><li>Только прямо</li><li>Прямо или в обратном направлении</li><li>Во всех направлениях</li></ol>"	"<b>Правильный ответ: 2. Прямо или в обратном направлении</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Знак <a href=""https://www.drom.ru/pdd/pdd/sign_3_18_2/"" target=""_blank"">3.18.2</a> «Поворот налево запрещён» не запрещает производить разворот. Поэтому можете по своему усмотрению продолжить движение прямо или развернуться, и продолжить движение в обратном направлении.
(«Дорожные знаки»)        "
"О чем информируют Вас эти дорожные знаки?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885525.jpg""><br><ol><li>О приближении к перекрестку, где установлен знак «Уступите дорогу»</li><li>О приближении к перекрестку, где установлен знак «Движение без остановки запрещено»</li><li>О приближении к таможне</li></ol>"	"<b>Правильный ответ: 2. О приближении к перекрестку, где установлен знак «Движение без остановки запрещено»</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Табличка <a href=""https://www.drom.ru/pdd/pdd/sign_8_1_2/"" target=""_blank"">8.1.2</a> «Расстояние до объекта» указывает расстояние от знака <a href=""https://www.drom.ru/pdd/pdd/sign_2_4/"" target=""_blank"">2.4</a> «Уступите дорогу» до перекрёстка в случае, если непосредственно перед перекрёстком установлен знак <a href=""https://www.drom.ru/pdd/pdd/sign_2_5/"" target=""_blank"">2.5</a> «Движение без остановки запрещено».
(«Дорожные знаки»)        "
"В чем особенность скоростного режима на этом участке дороги?<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542608373.jpg""><br><ol><li>Рекомендуемая скорость движения – 40 км/ч</li><li>Минимальная допустимая скорость движения – 40 км/ч</li><li>Минимальная допустимая скорость движения по левой полосе – 40 км/ч</li></ol>"	"<b>Правильный ответ: 3. Минимальная допустимая скорость движения по левой полосе – 40 км/ч</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            Табличка <a href=""https://www.drom.ru/pdd/pdd/sign_8_14/"" target=""_blank"">8.14</a> «Полоса движения» указывает, что действие знака <a href=""https://www.drom.ru/pdd/pdd/sign_4_6/"" target=""_blank"">4.6</a> «Ограничение минимальной скорости» распространяется только на ту полосу движения, над которой находится знак. Так как действие происходит в населённом пункте, на данном участке по правой полосе можно двигаться со скоростью, не превышающей 60 км/ч, на левой полосе скорость должна быть не менее 40 км/ч и не более 60 км/ч. Правильный ответ - минимальная допустимая скорость движения по левой полосе - 40 км/ч. 
(«Дорожные знаки»)        "
"Знаки предупреждают Вас о том, что:<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885494.jpg""><br><ol><li>На протяжении 150 м возможно появление пешеходов на проезжей части</li><li>Через 150 м находится пешеходный переход</li><li>Через 150 м находится пешеходная дорожка</li></ol>"	"<b>Правильный ответ: 2. Через 150 м находится пешеходный переход</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Под знаком <a href=""https://www.drom.ru/pdd/pdd/sign_1_22/"" target=""_blank"">1.22</a> «Пешеходный переход» установлена табличка <a href=""https://www.drom.ru/pdd/pdd/sign_8_1_1/"" target=""_blank"">8.1.1</a> «Расстояние до объекта», указывающая расстояние до опасного участка, о котором информирует предупреждающий знак.
(«Дорожные знаки»)        "
"Какие из указанных знаков распространяют свое действие только на период времени, когда покрытие проезжей части влажное?<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542608421.jpg""><br><ol><li>Только А</li><li>А и Б</li><li>Все</li></ol>"	"<b>Правильный ответ: 1. Только А</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            Только комбинация знаков «А» - <a href=""https://www.drom.ru/pdd/pdd/sign_3_24/"" target=""_blank"">3.24</a> «Ограничение максимальной скорости» с табличкой <a href=""https://www.drom.ru/pdd/pdd/sign_8_16/"" target=""_blank"">8.16</a> «Влажное покрытие», указывающей, что действие знака распространяется на период, когда покрытие проезжей части влажное - является правильным ответом.
Знак «Б» - <a href=""https://www.drom.ru/pdd/pdd/sign_1_18/"" target=""_blank"">1.18</a> «Выброс гравия» - предупреждает об участке дороги, на котором возможен выброс гравия, щебня и тому подобного из-под колёс транспортных средств.
Знак «В» - <a href=""https://www.drom.ru/pdd/pdd/sign_1_15/"" target=""_blank"">1.15</a> «Скользкая дорога» - предупреждает об участке дороги с повышенной скользкостью проезжей части. Причиной этого может быть выпадение снега, обледенение, разлив битума при производстве дорожных работ и т. п. 
(«Дорожные знаки»)        "
