"Кто из водителей нарушил правила остановки?<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542608281.jpg""><br><ol><li>Только водитель легкового автомобиля</li><li>Только водитель грузового автомобиля</li><li>Оба</li></ol>"	"<b>Правильный ответ: 3. Оба</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            На автомагистрали остановка и стоянка вне мест, специально отведённых и обозначенных соответствующими знаками, запрещена. Оба водителя нарушают правила.
(«Дорожные знаки», пункты <a href=""https://www.drom.ru/pdd/pdd/punkt_12_1/#p12_1"" target=""_blank"">12.1</a>, <a href=""https://www.drom.ru/pdd/pdd/punkt_16_1/#p16_1"" target=""_blank"">16.1</a> ПДД)        "
Остановка на автомагистрали разрешена:<br><br><ol><li>В любых местах за пределами проезжей части</li><li>Только правее линии разметки, обозначающей край проезжей части</li><li>Только на специальных площадках для стоянки, обозначенных соответствующими знаками</li></ol>	"<b>Правильный ответ: 3. Только на специальных площадках для стоянки, обозначенных соответствующими знаками</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            Согласно пункту <a href=""https://www.drom.ru/pdd/pdd/punkt_16_1/#p16_1"" target=""_blank"">16.1</a> ПДД произвести остановку на автомагистрали можно только на специальных площадках для стоянки, обозначенных соответствующими знаками.        "
Разрешается ли движение задним ходом на автомагистрали?<br><br><ol><li>Разрешается</li><li>Разрешается, если транспортное средство находится правее сплошной линии разметки, обозначающей край проезжей части автомагистрали</li><li>Запрещается</li></ol>	"<b>Правильный ответ: 3. Запрещается</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            Движение задним ходом по автомагистрали запрещено.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_16_1/#p16_1"" target=""_blank"">16.1</a> ПДД)        "
Разрешается ли учебная езда на автомагистрали?<br><br><ol><li>Запрещается</li><li>Разрешается только по крайней правой полосе</li><li>Разрешается</li></ol>	"<b>Правильный ответ: 3. Разрешается</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            Учебная езда на автомагистрали, обозначенной знаком <a href=""https://www.drom.ru/pdd/pdd/sign_5_1/"" target=""_blank"">5.1 ""Автомагистраль""</a> разрешена с 2020 года
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_16_1/#p16_1"" target=""_blank"">16.1</a> ПДД).        "
"Кто из водителей нарушает правила разворота на автомагистрали?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885395.jpg""><br><ol><li>Оба</li><li>Только водитель маломестного автобуса</li><li>Только водитель грузового автомобиля, выполняющего работы по ремонту или содержанию дорог</li><li>Никто не нарушает</li></ol>"	"<b>Правильный ответ: 2. Только водитель маломестного автобуса</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            На автомагистрали разворот в технологических разрывах разделительной полосы запрещён (пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_16_1/#p16_1"" target=""_blank"">16.1</a> ПДД). Но водители транспортных средств с включённым проблесковым маячком жёлтого или оранжевого цвета при выполнении строительных, ремонтных или уборочных работ могут отступать от этого требования (пункта <a href=""https://www.drom.ru/pdd/pdd/punkt_16_1/#p16_1"" target=""_blank"">16.1</a>) при условии обеспечения безопасности движения (пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_3_5/#p3_5"" target=""_blank"">3.5</a> ПДД). 
Нарушает Правила водитель маломестного автобуса.        "
"Разрешено ли Вам остановиться на автомагистрали правее линии, обозначающей край проезжей части?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885362.jpg""><br><ol><li>Разрешено</li><li>Разрешено только в случае вынужденной остановки</li><li>Запрещено</li></ol>"	"<b>Правильный ответ: 2. Разрешено только в случае вынужденной остановки</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            На автомагистрали запрещается остановка вне специально выделенных мест. Для вывода транспортного средства с проезжей части на предназначенную полосу в случае вынужденной остановки необходимо пересечь сплошную линию горизонтальной разметки, расположенную справа и обозначающую край проезжей части.
(«Горизонтальная разметка» <a href=""https://www.drom.ru/pdd/pdd/mark_1_2/"" target=""_blank"">1.2</a>, пункты <a href=""https://www.drom.ru/pdd/pdd/punkt_16_1/#p16_1"" target=""_blank"">16.1</a>, <a href=""https://www.drom.ru/pdd/pdd/punkt_16_2/#p16_2"" target=""_blank"">16.2</a> ПДД)        "
"Где Вам разрешается остановиться при движении по автомагистрали?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885166.jpg""><br><ol><li>Только через 500 м</li><li>В любом месте правее линии, обозначающей край проезжей части</li><li>В любом месте у края проезжей части</li></ol>"	"<b>Правильный ответ: 1. Только через 500 м</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            На автомагистрали запрещается остановка вне специальных площадок для стоянки, обозначенных знаками <a href=""https://www.drom.ru/pdd/pdd/sign_6_4/"" target=""_blank"">6.4</a> «Парковка (парковочное место)» или <a href=""https://www.drom.ru/pdd/pdd/sign_7_11/"" target=""_blank"">7.11</a> «Место отдыха» (изображённом на рисунке). При этом до обозначенного места расстояние 500 м.
(«Дорожные знаки», пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_16_1/#p16_1"" target=""_blank"">16.1</a> ПДД)        "
"Можно ли Вам, управляя грузовым автомобилем с разрешенной максимальной массой более 3,5 т, осуществить опережение в данной ситуации?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885149.jpg""><br><ol><li>Можно</li><li>Можно, если разрешенная максимальная масса автомобиля не более 7,5 т</li><li>Нельзя</li></ol>"	"<b>Правильный ответ: 3. Нельзя</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            На любых дорогах, имеющих для движения в данном направлении три полосы и более, занимать крайнюю левую полосу разрешается только при интенсивном движении, когда заняты другие полосы, а также для поворота налево или разворота, а грузовым автомобилям с р.м.м. более 2,5 т - только для поворота налево или разворота. 
Осуществить опережение на грузовом автомобиле, если р.м.м. грузового автомобиля более 3,5 т нельзя.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_9_4/#p9_4"" target=""_blank"">9.4</a> ПДД)        "
Разрешается ли движение по автомагистрали на транспортном средстве, скорость которого по техническому состоянию менее 40 км/ч?<br><br><ol><li>Разрешается</li><li>Разрешается только по крайней правой полосе</li><li>Запрещается</li></ol>	"<b>Правильный ответ: 3. Запрещается</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            На автомагистралях запрещается движение транспортных средств, скорость которых по технической характеристике или их состоянию менее 40 км/ч.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_16_1/#p16_1"" target=""_blank"">16.1</a> ПДД)        "
"Кто из водителей нарушает Правила?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885089.jpg""><br><ol><li>Водители мопеда и грузового автомобиля с разрешенной максимальной массой более 3,5 т</li><li>Только водитель грузового автомобиля</li><li>Никто не нарушает</li></ol>"	"<b>Правильный ответ: 1. Водители мопеда и грузового автомобиля с разрешенной максимальной массой более 3,5 т</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            Движение по автомагистрали на мопедах запрещено. Запрещается и движение грузовым автомобилям с р.м.м более 2,5 т по любой дороге, имеющей три полосы движения в данном направлении по крайней левой полосе. Нарушают правила водители грузового автомобиля и мопеда.
(Пункты <a href=""https://www.drom.ru/pdd/pdd/punkt_9_4/#p9_4"" target=""_blank"">9.4</a>, <a href=""https://www.drom.ru/pdd/pdd/punkt_16_1/#p16_1"" target=""_blank"">16.1</a> ПДД)        "
