"Ваши действия в данной ситуации?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885422.jpg""><br><ol><li>Проедете переезд, убедившись в отсутствии приближающегося поезда</li><li>Остановитесь у светофора, а затем проедете переезд</li><li>Дождетесь выключения бело-лунного мигающего сигнала и проедете переезд</li></ol>"	"<b>Правильный ответ: 1. Проедете переезд, убедившись в отсутствии приближающегося поезда</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            Данный бело-лунный мигающий сигнал светофора равнозначен зелёному сигналу обычного светофора. Он разрешает движение транспортных средств через железнодорожный переезд. Проедете переезд, убедившись в отсутствии приближающегося поезда.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_6_9/#p6_9"" target=""_blank"">6.9</a> ПДД)        "
"Разрешается ли водителю выполнить объезд грузового автомобиля?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885596.jpg""><br><ol><li>Разрешается</li><li>Разрешается, если между шлагбаумом и остановившимся грузовым автомобилем расстояние более 5 м</li><li>Запрещается</li></ol>"	"<b>Правильный ответ: 3. Запрещается</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            Водитель автомобиля хочет объехать стоящий перед закрытым шлагбаумом грузовик. Правила, оговаривающие порядок проезда через железнодорожный переезд, такой маневр (с выездом на полосу встречного движения) запрещают.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_15_3/#p15_3"" target=""_blank"">15.3</a> ПДД).        "
"Разрешено ли Вам проехать железнодорожный переезд?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885546.jpg""><br><ol><li>Разрешено, поскольку дежурный по переезду запрещает движение только встречному автомобилю</li><li>Разрешено, если отсутствует приближающийся поезд</li><li>Запрещено</li></ol>"	"<b>Правильный ответ: 3. Запрещено</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            Запрещающим сигналом дежурного по переезду является его обращение к водителям с поднятым над головой жезлом, красным фонарём или флажком, либо с вытянутыми в сторону руками. При этом выезд на переезд и со стороны груди, и со стороны спины запрещен (вспоминаем афоризм «грудь, спина - стена»).
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_15_3/#p15_3"" target=""_blank"">15.3</a> ПДД)        "
"Разрешен ли Вам въезд на железнодорожный переезд в данной ситуации?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885462.jpg""><br><ol><li>Разрешен</li><li>Разрешен, если отсутствует приближающийся поезд</li><li>Запрещен</li></ol>"	"<b>Правильный ответ: 3. Запрещен</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            Запрещается выезжать на переезд при запрещающем сигнале светофора, независимо от положения и наличия шлагбаума. (Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_15_3/#p15_3"" target=""_blank"">15.3</a> ПДД). Нарушение правил проезда железнодорожных переездов относится к грубейшим нарушениям Правил. 
Имейте в виду, что согласно статьи 12.10 часть 1 КоАП РФ за проезд ж/д переезда на запрещающий сигнал, переезд ж/д путей вне переезда, остановку и стоянку на нем предусмотрено наказание - штраф 5000 руб. или лишение прав на 3-6 месяцев.        "
"В данной ситуации Вы должны остановиться:<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885297.jpg""><br><ol><li>У знака «Движение без остановки запрещено»</li><li>У знака «Однопутная железная дорога»</li><li>За 5 м до ближайшего рельса</li></ol>"	"<b>Правильный ответ: 1. У знака «Движение без остановки запрещено»</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            Знак <a href=""https://www.drom.ru/pdd/pdd/sign_2_5/"" target=""_blank"">2.5</a> - «Движение без остановки запрещено» установлен перед железнодорожным переездом. В этом случае при запрещении движения водитель должен остановиться перед стоп-линией, а при ее отсутствии (как в данной ситуации) - перед знаком. Выезд за знак будет грубым нарушением Правил.
(«Дорожные знаки», пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_15_4/#p15_4"" target=""_blank"">15.4</a> ПДД)        "
"В данной ситуации Вы должны остановиться:<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885231.jpg""><br><ol><li>Около светофора или шлагбаума</li><li>Не ближе 5 м от светофора или шлагбаума</li><li>Не ближе 10 м до ближайшего рельса</li></ol>"	"<b>Правильный ответ: 2. Не ближе 5 м от светофора или шлагбаума</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Запрещается выезд на переезд при закрытом шлагбауме независимо от сигнала светофора.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_15_3/#p15_3"" target=""_blank"">15.3</a> ПДД)        "
"Как Вам следует поступить в данной ситуации?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885214.jpg""><br><ol><li>Проехать железнодорожный переезд без остановки перед знаком</li><li>Остановиться перед знаком и продолжить движение сразу же после проезда поезда</li><li>Остановиться перед знаком и продолжить движение, убедившись в отсутствии приближающегося поезда</li></ol>"	"<b>Правильный ответ: 3. Остановиться перед знаком и продолжить движение, убедившись в отсутствии приближающегося поезда</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            На пути движения многопутная железная дорога. Вам необходимо остановиться перед знаком <a href=""https://www.drom.ru/pdd/pdd/sign_2_5/"" target=""_blank"">2.5</a> «Движение без остановки запрещено», дождаться проезда поезда и, убедившись в отсутствии приближающихся поездов с обоих направлений, продолжить дальнейшее движение.
(«Дорожные знаки», пункты <a href=""https://www.drom.ru/pdd/pdd/punkt_15_1/#p15_1"" target=""_blank"">15.1</a>, <a href=""https://www.drom.ru/pdd/pdd/punkt_15_2/#p15_2"" target=""_blank"">15.2</a>, <a href=""https://www.drom.ru/pdd/pdd/punkt_15_3/#p15_3"" target=""_blank"">15.3</a>, <a href=""https://www.drom.ru/pdd/pdd/punkt_15_4/#p15_4"" target=""_blank"">15.4</a> ПДД)        "
"На каком наименьшем расстоянии до ближайшего рельса Вы должны остановиться?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885183.jpg""><br><ol><li>5 м</li><li>10 м</li><li>15 м</li><li>20 м</li></ol>"	"<b>Правильный ответ: 2. 10 м</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            При отсутствии шлагбаума водитель должен остановиться не ближе 10 м до ближайшего рельса.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_15_4/#p15_4"" target=""_blank"">15.4</a> ПДД)        "
Сигналом остановки для машиниста поезда служит следующее расположение руки или рук (днем с лоскутом яркой материи либо каким-нибудь хорошо видимым предметом, ночью — с факелом или фонарем):<br><br><ol><li>Вытянутые в стороны руки</li><li>Круговое движение руки</li><li>Поднятая вверх правая рука</li><li>Поднятые вверх обе руки</li></ol>	"<b>Правильный ответ: 2. Круговое движение руки</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Сигналом остановки для машиниста поезда служит круговое движение руки (днём с лоскутом яркой материи или каким-либо хорошо видимым предметом, ночью - с факелом или фонарем). 
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_15_5/#p15_5"" target=""_blank"">15.5</a> ПДД. Примечание)        "
При вынужденной остановке на железнодорожном переезде, если в транспортном средстве находятся пассажиры, водитель должен:<br><br><ol><li>Немедленно высадить людей</li><li>Высадить людей, если принятые меры не позволяют убрать транспортное средство с переезда</li><li>Высадить людей при появлении поезда</li></ol>	"<b>Правильный ответ: 1. Немедленно высадить людей</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            При вынужденной остановке на переезде водитель должен немедленно высадить людей и принять меры для освобождения переезда. 
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_15_5/#p15_5"" target=""_blank"">15.5</a> ПДД)        "
