"Этот знак:<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542608991.jpg""><br><ol><li>Показывает направления движения на перекрестке</li><li>Указывает, что на пересекаемой дороге движение осуществляется по двум полосам</li><li>Запрещает разворот на перекрестке</li></ol>"	"<b>Правильный ответ: 1. Показывает направления движения на перекрестке</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            Предупреждающий знак <a href=""https://www.drom.ru/pdd/pdd/sign_1_34_3/"" target=""_blank"">1.34.3</a> «Направление поворота» указывает направления движения на Т-образном перекрёстке.
(«Дорожные знаки»)        "
"Разрешено ли Вам произвести остановку в указанном месте?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885524.jpg""><br><ol><li>Запрещено</li><li>Разрешено только для посадки или высадки пассажиров</li><li>Разрешено</li></ol>"	"<b>Правильный ответ: 1. Запрещено</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            Сплошная линия разметки <a href=""https://www.drom.ru/pdd/pdd/mark_1_4/"" target=""_blank"">1.4</a> жёлтого цвета обозначает места, где запрещена остановка. С 1 марта 2023 года данная разметка применяется только самостоятельно. Из определения зоны действия знака <a href=""https://www.drom.ru/pdd/pdd/sign_3_27/"" target=""_blank"">3.27</a> «Остановка запрещена», она исключена. В данной ситуации является функционально недействующей. Останавливаться в указанном месте – запрещено.
(«Дорожные знаки», «Горизонтальная разметка»).        "
"Вы намерены повернуть налево. Где следует остановиться, чтобы уступить дорогу легковому автомобилю?<br><img src=""https://s.drom.ru/i24231/pdd/tickets/2016/1551664760.jpg""><br><ol><li>Перед знаком</li><li>Перед перекрестком у линии разметки</li><li>На перекрестке перед прерывистой линией разметки</li><li>В любом месте по усмотрению водителя</li></ol>"	"<b>Правильный ответ: 2. Перед перекрестком у линии разметки</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Согласно знаку <a href=""https://www.drom.ru/pdd/pdd/sign_2_4/"" target=""_blank"">2.4</a> «Уступите дорогу» водители должны пропускать транспорт, движущийся по пересекаемой дороге. Разметка <a href=""https://www.drom.ru/pdd/pdd/mark_1_13/"" target=""_blank"">1.13</a> в виде треугольников указывает место, где при необходимости следует остановиться. У Вас такая необходимость есть, так как при повороте налево Вы уступаете дорогу легковому автомобилю. 
(«Дорожные знаки», «Горизонтальная разметка»)        "
"Разрешен ли Вам выезд на полосу с реверсивным движением, если реверсивный светофор выключен?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885608.jpg""><br><ol><li>Разрешен</li><li>Разрешен, если скорость находящегося впереди автобуса менее 30 км/ч</li><li>Запрещен</li></ol>"	"<b>Правильный ответ: 3. Запрещен</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            При выключенных сигналах реверсивного светофора, который расположен над полосой, обозначенной с обеих сторон разметкой <a href=""https://www.drom.ru/pdd/pdd/mark_1_9/"" target=""_blank"">1.9</a>, въезд на эту полосу запрещен.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_6_7/#p6_7"" target=""_blank"">6.7</a> ПДД)        "
Что означает разметка в виде надписи «СТОП» на проезжей части?<br><br><ol><li>Предупреждает о приближении к стоп-линии перед регулируемым перекрестком</li><li>Предупреждает о приближении к стоп-линии и знаку «Движение без остановки запрещено»</li><li>Предупреждает о приближении к знаку «Уступите дорогу»</li></ol>	"<b>Правильный ответ: 2. Предупреждает о приближении к стоп-линии и знаку «Движение без остановки запрещено»</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Разметка <a href=""https://www.drom.ru/pdd/pdd/mark_1_21/"" target=""_blank"">1.21</a> (надпись «СТОП») предупреждает о приближении к стоп-линии (разметке <a href=""https://www.drom.ru/pdd/pdd/mark_1_12/"" target=""_blank"">1.12</a>), когда она применяется в сочетании со знаком <a href=""https://www.drom.ru/pdd/pdd/sign_2_5/"" target=""_blank"">2.5</a> «Движение без остановки запрещено».
(«Горизонтальная разметка»)        "
"О чем предупреждает Вас вертикальная разметка, нанесенная на ограждение дороги?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885558.jpg""><br><ol><li>О приближении к железнодорожному переезду</li><li>О приближении к опасному перекрестку</li><li>О движении по опасному участку дороги</li></ol>"	"<b>Правильный ответ: 3. О движении по опасному участку дороги</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            Вертикальная разметка <a href=""https://www.drom.ru/pdd/pdd/mark_2_5/"" target=""_blank"">2.5</a> обозначает боковые поверхности ограждений дорог на закруглениях малого радиуса, крутых спусках, других опасных участках. 
        "
"Разметка в виде треугольника на полосе движения:<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885539.jpg""><br><ol><li>Обозначает опасный участок дороги</li><li>Предупреждает Вас о приближении к месту, где нужно уступить дорогу</li><li>Указывает место, где Вам необходимо остановиться</li></ol>"	"<b>Правильный ответ: 2. Предупреждает Вас о приближении к месту, где нужно уступить дорогу</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Разметка <a href=""https://www.drom.ru/pdd/pdd/mark_1_20/"" target=""_blank"">1.20</a> предупреждает о приближении к разметке <a href=""https://www.drom.ru/pdd/pdd/mark_1_13/"" target=""_blank"">1.13</a>, которая указывает место, где водитель должен при необходимости остановиться, уступая дорогу транспортным средствам, движущимся по пересекаемой дороге.
(«Горизонтальная разметка»)        "
"Что обозначают прерывистые линии разметки на перекрестке?<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542608357.jpg""><br><ol><li>Обязательное направление движения на перекрестке</li><li>Полосы движения в пределах перекрестка</li><li>Предупреждение о приближении к разметке, разделяющей транспортные потоки противоположных или попутных направлений</li></ol>"	"<b>Правильный ответ: 2. Полосы движения в пределах перекрестка</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            «Горизонтальная разметка» <a href=""https://www.drom.ru/pdd/pdd/mark_1_7/"" target=""_blank"">1.7</a> обозначает полосы движения в пределах перекрестка.        "
"Можно ли Вам выполнить обгон при наличии данной разметки?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885490.jpg""><br><ol><li>Можно</li><li>Можно, если скорость трактора менее 30 км/ч</li><li>Нельзя</li></ol>"	"<b>Правильный ответ: 1. Можно</b><hr>
<b>Правильный ответ: 1</b>
<br/>
            Разметку <a href=""https://www.drom.ru/pdd/pdd/mark_1_11/"" target=""_blank"">1.11</a> разрешается пересекать со стороны прерывистой линии, а также и со стороны сплошной, но только при завершении обгона или объезда препятствия. В данной ситуации Вам выполнить обгон можно, независимо от скорости трактора.
(«Горизонтальная разметка»)        "
"Такой вертикальной разметкой обозначают:<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542608426.jpg""><br><ol><li>Все вертикальные элементы дорожных сооружений</li><li>Только вертикальные элементы дорожных сооружений, представляющие опасность для движущихся транспортных средств</li><li>Только вертикальные элементы дорожных сооружений на автомагистралях и дорогах, обозначенных знаком 5.3 ""Дорога для автомобилей""</li></ol>"	"<b>Правильный ответ: 2. Только вертикальные элементы дорожных сооружений, представляющие опасность для движущихся транспортных средств</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Вертикальной разметкой <a href=""https://www.drom.ru/pdd/pdd/mark_2_1"" target=""_blank"">2.1</a> обозначают элементы дорожных сооружений, когда эти элементы представляют опасность для движущихся транспортных средств.        "
"Эта разметка, нанесенная на полосе движения:<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885457.jpg""><br><ol><li>Предоставляет Вам преимущество при перестроении на правую полосу</li><li>Информирует Вас о том, что дорога поворачивает направо</li><li>Предупреждает Вас о приближении к сужению проезжей части</li></ol>"	"<b>Правильный ответ: 3. Предупреждает Вас о приближении к сужению проезжей части</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            Разметка <a href=""https://www.drom.ru/pdd/pdd/mark_1_19/"" target=""_blank"">1.19</a> предупреждает о приближении к сужению проезжей части (уменьшается количество полос движения в данном направлении).
(«Горизонтальная разметка»)        "
"Движение разрешается:<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885441.jpg""><br><ol><li>Только по траектории А</li><li>Только по траектории Б</li><li>По любой траектории из указанных</li></ol>"	"<b>Правильный ответ: 2. Только по траектории Б</b><hr>
<b>Правильный ответ: 2</b>
<br/>
            Линию горизонтальной разметки <a href=""https://www.drom.ru/pdd/pdd/mark_1_11/"" target=""_blank"">1.11</a> разрешается пересекать со стороны прерывистой, а также и со стороны сплошной, но только при завершении обгона или объезда. Водитель «А», выезжающий со двора, нарушает Правила. Разрешается движение автомобиля, совершающего разворот по траектории «Б».
(«Горизонтальная разметка»)        "
"Какой пешеходный переход обозначает данная разметка?<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542608498.jpg""><br><ol><li>Только регулируемый</li><li>Только нерегулируемый</li><li>Любой</li></ol>"	"<b>Правильный ответ: 3. Любой</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            Разметка <a href=""https://www.drom.ru/pdd/pdd/mark_1_14/"" target=""_blank"">1.14.1</a> («зебра»), с использованием желтого фона в целях усиления ее восприятия водителями и, соответственно, повышения безопасности движения пешеходов применяется часто. Она может обозначать любой пешеходный переход - как регулируемый, так и нерегулируемый.
(«Дорожная разметка»)        "
"Разрешен ли Вам такой маневр при выключенных реверсивных светофорах?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885390.jpg""><br><ol><li>Разрешен</li><li>Разрешен, если нет встречных транспортных средств</li><li>Разрешен только для обгона</li><li>Запрещен</li></ol>"	"<b>Правильный ответ: 4. Запрещен</b><hr>
<b>Правильный ответ: 4</b>
<br/>
            Прерывистую линию <a href=""https://www.drom.ru/pdd/pdd/mark_1_9/"" target=""_blank"">1.9</a> горизонтальной разметки, разделяющую транспортные потоки противоположных направлений, при выключенных реверсивных светофорах пересекать ЗАПРЕЩАЕТСЯ.
(«Горизонтальная разметка»)        "
"Разрешена ли Вам остановка в этом месте?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885374.jpg""><br><ol><li>Разрешена</li><li>Разрешена без заезда на тротуар</li><li>Запрещена</li></ol>"	"<b>Правильный ответ: 3. Запрещена</b><hr>
<b>Правильный ответ: 3</b>
<br/>
            Сплошная линия разметки <a href=""https://www.drom.ru/pdd/pdd/mark_1_4/"" target=""_blank"">1.4</a> жёлтого цвета обозначает места, где запрещена остановка. Применяется самостоятельно. Действие её распространяется также на ту сторону дороги, где она нанесена. Прилегающий тротуар является частью стороны дороги. Остановка Вам на всей длине разметки запрещена.        "
